"s","a","r","sp"
24073,3,-25,25073
25073,5,-25,26073
26073,5,-25,27075
27075,5,-25,28077
28077,5,-25,29080
29080,5,-25,30084
30084,5,-25,31589
31589,5,-25,32594
32594,5,-25,33600
33600,5,-25,34607
34607,5,-25,35614
35614,5,-25,36623
36623,5,-25,37131
37131,5,-25,38141
38141,5,-25,39151
39151,5,-25,39661
39661,5,-25,40172
40172,5,-25,40683
40683,5,-25,41195
41195,5,-25,41706
41706,5,-25,41718
41718,5,-25,41730
41730,5,-25,41742
41742,5,-25,41253
41253,5,-25,41265
41265,5,-25,40776
40776,5,-25,40286
40286,5,-25,39296
39296,5,-25,38806
38806,5,-25,38315
38315,5,-25,37324
37324,5,-25,36832
36832,5,-25,35840
35840,5,-25,35347
35347,5,-25,34354
34354,5,-25,33860
33860,5,-25,32865
32865,5,-25,32370
32370,5,-25,31375
31375,5,-25,30879
30879,5,-25,29882
29882,5,-25,29385
29385,5,-25,28887
28887,5,-25,27889
27889,5,-25,27391
27391,5,-25,26892
26892,5,-25,25893
25893,5,-25,25393
25393,5,-25,24893
24893,3,-25,23892
23892,3,-25,22890
22890,3,-25,21888
21888,3,-25,20885
20885,3,-25,19882
19882,3,-25,18877
18877,3,-25,17872
17872,3,-25,16867
16867,3,-25,15860
15860,3,-25,14853
14853,3,-25,13845
13845,3,-25,12836
12836,3,-25,11327
11327,3,-25,10316
10316,3,-25,9305
9305,3,-25,8294
8294,3,-25,7281
7281,3,-25,6768
6768,3,-25,5755
5755,3,-25,5241
5241,3,-25,4726
4726,3,-25,4212
4212,3,-25,3697
3697,3,-25,3682
3682,3,-25,4167
4167,3,-25,4153
4153,3,-25,4638
4638,3,-25,5124
5124,3,-25,5610
5610,3,-25,6097
6097,3,-25,7085
7085,3,-25,7573
7573,3,-25,8561
8561,3,-25,9050
9050,3,-25,10040
10040,3,-25,10530
10530,3,-25,11520
11520,3,-25,12011
12011,3,-25,12502
12502,3,-25,25001
25001,3,-25,25501
25501,5,-25,26002
26002,5,-25,27003
27003,5,-25,28006
28006,5,-25,28508
28508,5,-25,29512
29512,5,-25,30516
30516,5,-25,31520
31520,5,-25,32526
32526,5,-25,33532
33532,5,-25,34539
34539,5,-25,35546
35546,5,-25,36554
36554,5,-25,37563
37563,5,-25,38573
38573,5,-25,39584
39584,5,-25,41095
41095,5,-25,42107
42107,5,-25,43120
43120,5,-25,43633
43633,5,-25,44647
44647,5,-25,45662
45662,5,-25,46177
46177,5,-25,46692
46692,5,-25,46707
46707,5,-25,47223
47223,5,-25,46738
46738,5,-25,46754
46754,5,-25,46269
46269,5,-25,45784
45784,5,-25,45298
45298,5,-25,44812
44812,5,-25,44325
44325,5,-25,43338
43338,5,-25,42350
42350,5,-25,41862
41862,5,-25,40874
40874,5,-25,40384
40384,5,-25,39895
39895,5,-25,38904
38904,5,-25,38414
38414,5,-25,37923
37923,5,-25,37432
37432,5,-25,37440
37440,5,-25,36949
36949,5,-25,36957
36957,5,99975,36965
25343,3,-25,24690
24690,7,-225,25191
25191,3,-25,25191
25191,3,-25,25191
25191,4,0,25692
25692,5,-25,25692
25692,6,-100,26193
26193,7,-225,26695
26695,5,-25,27196
27196,7,-225,27198
27198,2,-100,27199
27199,4,0,27201
27201,7,-225,27703
27703,7,-225,27705
27705,3,-25,27707
27707,7,-225,28209
28209,1,-225,27711
27711,5,-25,27713
27713,4,0,27715
27715,3,-25,27216
27216,7,-225,27718
27718,5,-25,27720
27720,1,-225,27222
27222,1,-225,26723
26723,5,-25,26724
26724,2,-100,26225
26225,6,-100,26226
26226,7,-225,26227
26227,7,-225,26228
26228,4,0,26229
26229,5,-25,26229
26229,4,0,25730
25730,6,-100,25731
25731,1,-225,25231
25231,2,-100,24731
24731,7,-225,24730
24730,3,-25,24230
24230,4,0,24229
24229,2,-100,23728
23728,4,0,23227
23227,1,-225,22725
22725,4,0,22224
22224,4,0,22222
22222,4,0,22220
22220,2,-100,21717
21717,7,-225,21715
21715,6,-100,22213
22213,4,0,21711
21711,1,-225,21708
21708,5,-25,21706
21706,5,-25,21704
21704,2,-100,21701
21701,3,-25,21199
21199,6,-100,21697
21697,3,-25,21694
21694,5,-25,21692
21692,7,-225,22190
22190,5,-25,22689
22689,4,0,22687
22687,6,-100,23186
23186,5,-25,23685
23685,4,0,23685
23685,5,-25,24184
24184,2,-100,24184
24184,1,-225,24183
24183,3,-25,24182
24182,2,-100,24182
24182,7,-225,24682
24682,6,-100,25182
25182,3,-25,25182
25182,2,-100,25182
25182,2,-100,25182
25182,4,0,25183
25183,2,-100,25183
25183,5,-25,25683
25683,4,0,25684
25684,3,-25,26185
26185,3,-25,26186
26186,7,-225,26687
26687,2,-100,26188
26188,3,-25,26689
26689,5,-25,26690
26690,7,-225,27192
27192,7,-225,27694
27694,5,-25,28196
28196,4,0,28198
28198,4,0,28200
28200,1,-225,27702
27702,6,-100,28205
28205,1,-225,27707
27707,2,-100,27709
27709,7,-225,27711
27711,7,-225,28213
28213,7,-225,28215
28215,3,-25,28217
28217,4,0,27720
27720,3,-25,27721
27721,4,0,27223
27223,3,-25,27225
27225,4,0,26726
26726,6,-100,27227
27227,5,-25,26729
26729,1,-225,26230
26230,7,-225,26231
26231,6,-100,26232
26232,1,-225,25732
25732,2,-100,25233
25233,2,-100,24732
24732,4,0,24232
24232,5,-25,24231
24231,4,0,23731
23731,3,-25,23730
23730,4,0,23228
23228,7,-225,23227
23227,6,-100,23226
23226,1,-225,22725
22725,3,-25,22723
22723,4,0,22221
22221,3,-25,22219
22219,1,-225,21716
21716,5,-25,21714
21714,6,-100,21712
21712,6,-100,22210
22210,7,-225,22208
22208,1,-225,21706
21706,7,-225,22204
22204,4,0,22202
22202,1,-225,21700
21700,3,-25,21697
21697,4,0,21695
21695,2,-100,21693
21693,1,-225,21691
21691,2,-100,21188
21188,5,-25,21686
21686,7,-225,22184
22184,5,-25,22682
22682,6,-100,23181
23181,2,-100,23180
23180,4,0,23178
23178,3,-25,23677
23677,2,-100,23176
23176,5,-25,23676
23676,6,-100,24675
24675,6,-100,25175
25175,7,-225,25676
25676,5,-25,26177
26177,3,-25,26178
26178,6,-100,26679
26679,2,-100,26681
26681,2,-100,26682
26682,4,0,27183
27183,6,-100,27685
27685,6,-100,28187
28187,4,0,28190
28190,7,-225,28693
28693,6,-100,29196
29196,3,-25,29199
29199,3,-25,29201
29201,5,-25,29204
29204,6,-100,29708
29708,3,-25,29211
29211,7,-225,29714
29714,2,-100,29217
29217,6,-100,29220
29220,5,-25,29224
29224,1,-225,28726
28726,6,-100,29229
29229,4,0,28732
28732,2,-100,28234
28234,4,0,27736
27736,7,-225,27738
27738,4,0,27740
27740,6,-100,27242
27242,6,-100,27243
27243,3,-25,26745
26745,2,-100,26245
26245,5,-25,25746
25746,5,-25,25746
25746,1,-225,24746
24746,5,-25,24746
24746,6,-100,24246
24246,7,-225,24245
24245,2,-100,23744
23744,4,0,23243
23243,2,-100,22741
22741,4,0,22239
22239,2,-100,21237
21237,2,-100,20734
20734,2,-100,20230
20230,5,-25,20227
20227,3,-25,19723
19723,6,-100,19720
19720,5,-25,19716
19716,7,-225,20213
20213,3,-25,19709
19709,7,-225,20205
20205,1,-225,19702
19702,5,-25,19698
19698,5,-25,20195
20195,1,-225,19691
19691,1,-225,19688
19688,1,-225,19684
19684,4,0,19680
19680,5,-25,20177
20177,3,-25,20174
20174,2,-100,20170
20170,7,-225,21168
21168,6,-100,21665
21665,5,-25,22164
22164,5,-25,22662
22662,2,-100,23161
23161,3,-25,23160
23160,6,-100,24159
24159,6,-100,24659
24659,1,-225,25159
25159,7,-225,25660
25660,3,-25,26160
26160,1,-225,26161
26161,6,-100,27163
27163,1,-225,27164
27164,1,-225,27166
27166,2,-100,27168
27168,1,-225,27169
27169,3,-25,27671
27671,2,-100,27673
27673,7,-225,28175
28175,3,-25,28178
28178,4,0,28681
28681,5,-25,29183
29183,4,0,29187
29187,6,-100,29690
29690,1,-225,29693
29693,7,-225,30197
30197,7,-225,30701
30701,3,-25,30205
30205,6,-100,30709
30709,7,-225,31213
31213,5,-25,31217
31217,7,-225,31222
31222,2,-100,30726
30726,1,-225,30230
30230,6,-100,30233
30233,5,-25,30237
30237,4,0,29740
29740,3,-25,29243
29243,2,-100,28746
28746,1,-225,27748
27748,4,0,27250
27250,1,-225,26751
26751,3,-25,26252
26252,2,-100,25252
25252,4,0,24752
24752,2,-100,23751
23751,7,-225,23750
23750,2,-100,23249
23249,2,-100,22247
22247,5,-25,22245
22245,1,-225,21242
21242,4,0,20739
20739,5,-25,20736
20736,4,0,20233
20233,7,-225,20230
20230,2,-100,19726
19726,3,-25,19222
19222,4,0,19218
19218,4,0,19214
19214,1,-225,18710
18710,2,-100,18205
18205,2,-100,18200
18200,5,-25,18195
18195,6,-100,18691
18691,5,-25,18687
18687,2,-100,18682
18682,1,-225,18678
18678,4,0,19174
19174,5,-25,19670
19670,7,-225,20166
20166,7,-225,20664
20664,2,-100,21161
21161,3,-25,21158
21158,6,-100,22156
22156,3,-25,22154
22154,5,-25,23153
23153,2,-100,23152
23152,5,-25,24151
24151,1,-225,24151
24151,6,-100,25151
25151,5,-25,25651
25651,6,-100,26652
26652,2,-100,26654
26654,6,-100,27656
27656,2,-100,27658
27658,5,-25,28160
28160,4,0,28663
28663,2,-100,29166
29166,2,-100,29169
29169,2,-100,29172
29172,2,-100,29175
29175,4,0,29678
29678,7,-225,30181
30181,6,-100,30685
30685,3,-25,30690
30690,7,-225,31194
31194,4,0,31198
31198,1,-225,31203
31203,7,-225,31207
31207,3,-25,31212
31212,1,-225,30716
30716,7,-225,31220
31220,2,-100,30724
30724,7,-225,30728
30728,5,-25,30732
30732,5,-25,30236
30236,2,-100,29739
29739,6,-100,29743
29743,2,-100,29246
29246,7,-225,28748
28748,7,-225,28751
28751,1,-225,28253
28253,7,-225,27755
27755,1,-225,27257
27257,6,-100,26758
26758,1,-225,26259
26259,3,-25,25259
25259,4,0,24759
24759,5,-25,24259
24259,3,-25,23758
23758,6,-100,23257
23257,4,0,22755
22755,6,-100,22754
22754,1,-225,21751
21751,6,-100,21749
21749,4,0,21247
21247,2,-100,20744
20744,6,-100,20740
20740,6,-100,20237
20237,6,-100,20234
20234,7,-225,20231
20231,3,-25,20227
20227,4,0,19724
19724,1,-225,19220
19220,2,-100,18715
18715,3,-25,18711
18711,3,-25,18206
18206,4,0,18201
18201,4,0,18197
18197,3,-25,18192
18192,6,-100,18687
18687,2,-100,18683
18683,5,-25,18679
18679,6,-100,19675
19675,7,-225,20171
20171,4,0,20668
20668,5,-25,21166
21166,7,-225,21663
21663,3,-25,22161
22161,7,-225,22660
22660,5,-25,23159
23159,2,-100,23658
23658,2,-100,23657
23657,1,-225,23656
23656,5,-25,24656
24656,1,-225,24656
24656,1,-225,24655
24655,5,-25,25656
25656,7,-225,26157
26157,7,-225,27158
27158,4,0,27660
27660,1,-225,27662
27662,2,-100,27664
27664,5,-25,28667
28667,2,-100,28669
28669,7,-225,29172
29172,3,-25,29176
29176,7,-225,30179
30179,2,-100,30183
30183,5,-25,30187
30187,1,-225,30190
30190,1,-225,30194
30194,4,0,30198
30198,1,-225,30201
30201,4,0,30205
30205,1,-225,29708
29708,4,0,29711
29711,3,-25,29215
29215,4,0,29218
29218,1,-225,28720
28720,2,-100,28223
28223,4,0,28225
28225,5,-25,28227
28227,1,-225,27729
27729,4,0,27231
27231,1,-225,26732
26732,3,-25,26233
26233,3,-25,25734
25734,4,0,25734
25734,3,-25,25235
25235,3,-25,24734
24734,3,-25,24234
24234,2,-100,23733
23733,2,-100,23231
23231,5,-25,22730
22730,3,-25,22228
22228,6,-100,22726
22726,6,-100,22725
22725,6,-100,22723
22723,6,-100,22722
22722,4,0,22720
22720,6,-100,22718
22718,4,0,22717
22717,1,-225,22215
22215,3,-25,21713
21713,6,-100,22211
22211,5,-25,22209
22209,5,-25,22207
22207,4,0,22205
22205,6,-100,22704
22704,7,-225,23202
23202,7,-225,23201
23201,4,0,23200
23200,4,0,23199
23199,3,-25,23198
23198,1,-225,23196
23196,4,0,23195
23195,2,-100,23194
23194,3,-25,22692
22692,7,-225,23191
23191,3,-25,23190
23190,1,-225,23189
23189,4,0,23188
23188,5,-25,23687
23687,3,-25,23686
23686,4,0,23685
23685,6,-100,24685
24685,2,-100,24184
24184,7,-225,24684
24684,3,-25,25184
25184,6,-100,25685
25685,2,-100,25185
25185,7,-225,25686
25686,6,-100,26187
26187,4,0,26688
26688,5,-25,26689
26689,2,-100,26691
26691,2,-100,26692
26692,7,-225,27193
27193,7,-225,27695
27695,1,-225,27197
27197,6,-100,27699
27699,7,-225,28201
28201,2,-100,27703
27703,7,-225,28205
28205,1,-225,27707
27707,3,-25,27709
27709,5,-25,27711
27711,6,-100,28213
28213,4,0,27715
27715,1,-225,27717
27717,3,-25,27219
27219,7,-225,27220
27220,7,-225,27722
27722,3,-25,27224
27224,6,-100,27225
27225,2,-100,26727
26727,7,-225,26728
26728,2,-100,26229
26229,6,-100,26230
26230,4,0,26231
26231,5,-25,26231
26231,5,-25,25732
25732,4,0,25733
25733,3,-25,25233
25233,3,-25,24732
24732,2,-100,24232
24232,5,-25,23731
23731,2,-100,23230
23230,6,-100,23229
23229,7,-225,23728
23728,4,0,23227
23227,6,-100,23225
23225,3,-25,22724
22724,7,-225,23223
23223,7,-225,23221
23221,4,0,23220
23220,4,0,22718
22718,6,-100,23217
23217,3,-25,22715
22715,6,-100,22714
22714,5,-25,22713
22713,1,-225,22711
22711,3,-25,22209
22209,1,-225,22207
22207,6,-100,22205
22205,3,-25,22203
22203,3,-25,22201
22201,7,-225,22199
22199,4,0,22197
22197,3,-25,22195
22195,4,0,22194
22194,7,-225,22692
25343,3,-25,24730
24730,3,-25,24229
24229,3,-25,23728
23728,3,-25,23227
23227,3,-25,22726
22726,3,-25,22724
22724,3,-25,22222
22222,3,-25,21720
21720,3,-25,21717
21717,3,-25,21215
21215,3,-25,21212
21212,3,-25,20709
20709,3,-25,20706
20706,3,-25,20203
20203,3,-25,20199
20199,3,-25,20196
20196,3,-25,20193
20193,3,-25,20189
20189,3,-25,20186
20186,3,-25,20182
20182,3,-25,20179
20179,3,-25,20176
20176,3,-25,20673
20673,3,-25,20670
20670,3,-25,20667
20667,3,-25,21164
21164,3,-25,21161
21161,3,-25,21659
21659,3,-25,22157
22157,3,-25,22155
22155,3,-25,22653
22653,3,-25,23152
23152,3,-25,23151
23151,3,-25,23650
23650,3,-25,24150
24150,3,-25,24649
24649,3,-25,24649
24649,3,-25,25150
25150,5,-25,26150
26150,5,-25,26652
26652,5,-25,27153
27153,5,-25,28156
28156,5,-25,28658
28658,5,-25,29161
29161,5,-25,30165
30165,5,-25,30669
30669,5,-25,31173
31173,5,-25,31678
31678,5,-25,32183
32183,5,-25,32188
32188,5,-25,32693
32693,5,-25,33199
33199,5,-25,33205
33205,5,-25,33211
33211,5,-25,33217
33217,5,-25,33723
33723,5,-25,33229
33229,5,-25,33235
33235,5,-25,33241
33241,5,-25,33246
33246,5,-25,32752
32752,5,-25,32257
32257,5,-25,32262
32262,5,-25,31767
31767,5,-25,31271
31271,5,-25,30775
30775,5,-25,30279
30279,5,-25,29782
29782,5,-25,29285
29285,5,-25,28787
28787,5,-25,27789
27789,5,-25,27291
27291,5,-25,26792
26792,5,-25,26293
26293,5,-25,25293
25293,5,-25,24793
24793,3,-25,23792
23792,3,-25,22791
22791,3,-25,21789
21789,3,-25,21286
21286,3,-25,20282
20282,3,-25,19278
19278,3,-25,18274
18274,3,-25,17769
17769,3,-25,16763
16763,3,-25,16257
16257,3,-25,15250
15250,3,-25,14743
14743,3,-25,14235
14235,3,-25,13727
13727,3,-25,13219
13219,3,-25,13211
13211,3,-25,12702
12702,3,-25,12694
12694,3,-25,12685
12685,3,-25,12676
12676,3,-25,12668
12668,3,-25,13159
13159,3,-25,13151
13151,3,-25,13643
13643,3,-25,14136
14136,3,-25,14629
14629,3,-25,15122
15122,3,-25,15616
15616,3,-25,16610
16610,3,-25,17104
17104,3,-25,17599
17599,3,-25,18595
18595,3,-25,19091
19091,3,-25,20087
20087,3,-25,20585
20585,3,-25,21582
21582,3,-25,22080
22080,3,-25,23079
23079,3,-25,23578
23578,3,-25,24578
24578,3,-25,25579
25579,5,-25,26580
26580,5,-25,27582
27582,5,-25,28584
28584,5,-25,29588
29588,5,-25,30592
30592,5,-25,31597
31597,5,-25,32602
32602,5,-25,33609
33609,5,-25,34616
34616,5,-25,35623
35623,5,-25,36632
36632,5,-25,37641
37641,5,-25,38150
38150,5,-25,39160
39160,5,-25,39670
39670,5,-25,40181
40181,5,-25,40692
40692,5,-25,40703
40703,5,-25,41215
41215,5,-25,41226
41226,5,-25,41238
41238,5,-25,40749
40749,5,-25,40760
40760,5,-25,40271
40271,5,-25,39781
39781,5,-25,39291
39291,5,-25,38801
38801,5,-25,37810
37810,5,-25,37318
37318,5,-25,36326
36326,5,-25,35834
35834,5,-25,34841
34841,5,-25,34347
34347,5,-25,33353
33353,5,-25,32858
32858,5,-25,31863
31863,5,-25,31368
31368,5,-25,30371
30371,5,-25,29875
29875,5,-25,28877
28877,5,-25,28380
28380,5,-25,27381
27381,5,-25,26883
26883,5,-25,26383
26383,5,-25,25384
25384,5,-25,24883
24883,3,-25,23883
23883,3,-25,22881
22881,3,-25,21879
21879,3,-25,20876
20876,3,-25,19872
19872,3,-25,18868
18868,3,-25,17862
17862,3,-25,16856
16856,3,-25,15850
15850,3,-25,14342
14342,3,-25,13334
13334,3,-25,12325
12325,3,-25,11315
11315,3,-25,10305
10305,3,-25,9294
9294,3,-25,8282
8282,3,-25,7269
7269,3,-25,6756
6756,3,-25,5743
5743,3,-25,5229
5229,3,-25,4715
4715,3,-25,4700
4700,3,-25,4686
4686,3,-25,4672
4672,3,-25,4657
4657,3,-25,5143
5143,3,-25,5630
5630,3,-25,6116
6116,3,-25,6603
6603,3,-25,7091
7091,3,-25,8079
8079,3,-25,8568
8568,3,-25,9557
9557,3,-25,10047
10047,3,-25,11037
11037,3,-25,11528
11528,3,-25,12519
12519,3,-25,13011
13011,3,-25,13503
13503,3,-25,25001
25001,3,-25,25501
25501,5,-25,26002
26002,5,-25,27003
27003,5,-25,28006
28006,5,-25,28508
28508,5,-25,29512
29512,5,-25,30516
30516,5,-25,31520
31520,5,-25,32526
32526,5,-25,33532
33532,5,-25,34539
34539,5,-25,35546
35546,5,-25,36554
36554,5,-25,37563
37563,5,-25,38573
38573,5,-25,39584
39584,5,-25,41095
41095,5,-25,42107
42107,5,-25,43120
43120,5,-25,43633
43633,5,-25,44647
44647,5,-25,45662
45662,5,-25,46177
46177,5,-25,46692
46692,5,-25,46707
46707,5,-25,47223
47223,5,-25,46738
46738,5,-25,46754
46754,5,-25,46269
46269,5,-25,45784
45784,5,-25,45298
45298,5,-25,44812
44812,5,-25,44325
44325,5,-25,43338
43338,5,-25,42350
42350,5,-25,41862
41862,5,-25,40874
40874,5,-25,40384
40384,5,-25,39895
39895,5,-25,38904
38904,5,-25,38414
38414,5,-25,37923
37923,5,-25,37432
37432,5,-25,37440
37440,5,-25,36949
36949,5,-25,36957
36957,5,99975,36965
25343,3,-25,25190
25190,5,-25,25190
25190,5,-25,25691
25691,5,-25,25691
25691,5,-25,26192
26192,5,-25,26693
26693,5,-25,26694
26694,5,-25,27196
27196,5,-25,27198
27198,5,-25,27699
27699,5,-25,27701
27701,5,-25,27703
27703,5,-25,28206
28206,5,-25,28208
28208,5,-25,28210
28210,5,-25,28213
28213,5,-25,28715
28715,5,-25,28718
28718,5,-25,28720
28720,5,-25,28723
28723,5,-25,28725
28725,5,-25,28728
28728,5,-25,28230
28230,5,-25,28233
28233,5,-25,28235
28235,5,-25,28237
28237,5,-25,27739
27739,5,-25,27741
27741,5,-25,27243
27243,5,-25,27244
27244,5,-25,26745
26745,5,-25,26747
26747,5,-25,26248
26248,5,-25,26248
26248,5,-25,25749
25749,5,-25,25749
25749,5,-25,25250
25250,5,-25,24750
24750,3,-25,24249
24249,3,-25,23748
23748,3,-25,23247
23247,3,-25,22745
22745,3,-25,21743
21743,3,-25,21240
21240,3,-25,20738
20738,3,-25,20234
20234,3,-25,19731
19731,3,-25,19727
19727,3,-25,19223
19223,3,-25,18718
18718,3,-25,18214
18214,3,-25,18209
18209,3,-25,18204
18204,3,-25,17699
17699,3,-25,17694
17694,3,-25,17689
17689,3,-25,17684
17684,3,-25,17679
17679,3,-25,17674
17674,3,-25,18169
18169,3,-25,18164
18164,3,-25,18660
18660,3,-25,18655
18655,3,-25,19151
19151,3,-25,19648
19648,3,-25,20144
20144,3,-25,20141
20141,3,-25,20638
20638,3,-25,21136
21136,3,-25,21633
21633,3,-25,22132
22132,3,-25,23130
23130,3,-25,23629
23629,3,-25,24129
24129,3,-25,24628
24628,3,-25,25128
25128,5,-25,26129
26129,5,-25,26631
26631,5,-25,27633
27633,5,-25,28635
28635,5,-25,29138
29138,5,-25,30142
30142,5,-25,31146
31146,5,-25,31651
31651,5,-25,32156
32156,5,-25,33162
33162,5,-25,33668
33668,5,-25,34175
34175,5,-25,34681
34681,5,-25,35189
35189,5,-25,35196
35196,5,-25,35703
35703,5,-25,35711
35711,5,-25,35719
35719,5,-25,35727
35727,5,-25,35734
35734,5,-25,35742
35742,5,-25,35249
35249,5,-25,35256
35256,5,-25,34763
34763,5,-25,34270
34270,5,-25,33776
33776,5,-25,33282
33282,5,-25,32788
32788,5,-25,32293
32293,5,-25,31797
31797,5,-25,30802
30802,5,-25,30305
30305,5,-25,29809
29809,5,-25,28811
28811,5,-25,28313
28313,5,-25,27315
27315,5,-25,26816
26816,5,-25,25817
25817,5,-25,25317
25317,5,-25,24317
24317,3,-25,23316
23316,3,-25,22314
22314,3,-25,21311
21311,3,-25,20308
20308,3,-25,19304
19304,3,-25,18299
18299,3,-25,17294
17294,3,-25,16288
16288,3,-25,15281
15281,3,-25,14774
14774,3,-25,13766
13766,3,-25,13257
13257,3,-25,12248
12248,3,-25,11739
11739,3,-25,11229
11229,3,-25,10719
10719,3,-25,10709
10709,3,-25,10199
10199,3,-25,10188
10188,3,-25,10178
10178,3,-25,10168
10168,3,-25,10658
10658,3,-25,10648
10648,3,-25,11138
11138,3,-25,11629
11629,3,-25,12120
12120,3,-25,12611
12611,3,-25,13603
13603,3,-25,14096
14096,3,-25,15089
15089,3,-25,15582
15582,3,-25,16576
16576,3,-25,17071
17071,3,-25,18066
18066,3,-25,18562
18562,3,-25,19558
19558,3,-25,20055
20055,3,-25,21052
21052,3,-25,22050
22050,3,-25,22549
22549,3,-25,23548
23548,3,-25,24047
24047,3,-25,25047
25047,5,-25,26048
26048,5,-25,27049
27049,5,-25,28052
28052,5,-25,29055
29055,5,-25,30059
30059,5,-25,31063
31063,5,-25,32568
32568,5,-25,33575
33575,5,-25,34581
34581,5,-25,35589
35589,5,-25,36597
36597,5,-25,37606
37606,5,-25,38616
38616,5,-25,39627
39627,5,-25,40638
40638,5,-25,41649
41649,5,-25,42162
42162,5,-25,42674
42674,5,-25,43187
43187,5,-25,43700
43700,5,-25,43714
43714,5,-25,43727
43727,5,-25,43740
43740,5,-25,43753
43753,5,-25,43266
43266,5,-25,42779
42779,5,-25,42291
42291,5,-25,41803
41803,5,-25,40814
40814,5,-25,40325
40325,5,-25,39335
39335,5,-25,38845
38845,5,-25,37854
37854,5,-25,37362
37362,5,-25,36370
36370,5,-25,35878
35878,5,-25,34885
34885,5,-25,34392
34392,5,-25,33898
33898,5,-25,33403
33403,5,-25,32909
32909,5,-25,31914
31914,5,-25,31418
31418,5,-25,31422
31422,5,-25,30926
30926,5,-25,30430
30430,5,-25,29934
29934,5,-25,29937
29937,5,-25,29440
29440,5,-25,29443
29443,5,-25,28945
28945,5,-25,28948
28948,5,-25,28450
28450,5,-25,28452
28452,5,-25,28455
28455,5,-25,27957
27957,5,-25,27959
27959,5,-25,27961
27961,5,99975,27963
25343,4,0,24716
24716,6,-100,25216
25216,7,-225,25216
25216,2,-100,24716
24716,1,-225,24216
24216,7,-225,24715
24715,5,-25,24715
24715,7,-225,24715
24715,2,-100,24215
24215,1,-225,24214
24214,3,-25,23713
23713,3,-25,23712
23712,2,-100,23211
23211,5,-25,23209
23209,3,-25,23208
23208,1,-225,22706
22706,6,-100,22705
22705,6,-100,23204
23204,1,-225,22702
22702,2,-100,22701
22701,5,-25,22699
22699,6,-100,23198
23198,2,-100,23197
23197,7,-225,23195
23195,1,-225,23194
23194,5,-25,23193
23193,7,-225,23692
23692,7,-225,24192
24192,7,-225,24692
24692,2,-100,24692
24692,3,-25,24691
24691,3,-25,24691
24691,1,-225,24191
24191,2,-100,24190
24190,4,0,24190
24190,3,-25,24189
24189,5,-25,24689
24689,4,0,24689
24689,4,0,25189
25189,6,-100,25690
25690,4,0,25690
25690,1,-225,25690
25690,6,-100,26191
26191,6,-100,26192
26192,6,-100,26694
26694,1,-225,26695
26695,3,-25,26696
26696,6,-100,27198
27198,3,-25,27199
27199,3,-25,26700
26700,5,-25,27202
27202,7,-225,27204
27204,5,-25,27705
27705,6,-100,27708
27708,5,-25,28210
28210,3,-25,27712
27712,7,-225,28214
28214,1,-225,27716
27716,7,-225,27718
27718,5,-25,27720
27720,7,-225,28222
28222,6,-100,28224
28224,2,-100,27726
27726,2,-100,27228
27228,6,-100,27229
27229,5,-25,27231
27231,1,-225,26732
26732,4,0,26233
26233,2,-100,25733
25733,6,-100,25734
25734,4,0,25234
25234,5,-25,25234
25234,6,-100,25234
25234,2,-100,24734
24734,5,-25,24233
24233,7,-225,24233
24233,7,-225,24233
24233,3,-25,24232
24232,5,-25,23731
23731,7,-225,23730
23730,4,0,23730
23730,3,-25,23228
23228,1,-225,22727
22727,7,-225,22725
22725,4,0,22723
22723,5,-25,22722
22722,7,-225,22720
22720,6,-100,22718
22718,6,-100,22717
22717,5,-25,22716
22716,7,-225,23214
23214,6,-100,23213
23213,4,0,23212
23212,7,-225,23711
23711,5,-25,23710
23710,1,-225,23209
23209,4,0,23207
23207,4,0,23206
23206,7,-225,23205
23205,1,-225,23204
23204,7,-225,23703
23703,6,-100,23702
23702,7,-225,24201
24201,7,-225,24701
